id,req_type,reciever_DT_ID,API_ID,value,created
75,GET,None,10,3.0,2023-08-24 00:24:59
76,GET,None,10,3.0,2023-08-24 00:25:01
77,GET,None,10,3.0,2023-08-24 00:25:01
78,GET,None,10,3.0,2023-08-24 00:25:04
79,GET,None,10,3.0,2023-08-24 00:25:04
80,GET,None,10,4.0,2023-08-24 00:25:04
81,GET,None,10,4.0,2023-08-24 00:25:04
82,GET,None,10,4.0,2023-08-24 00:25:04
83,GET,None,10,4.0,2023-08-24 00:25:04
84,GET,None,10,4.0,2023-08-24 00:25:04
85,GET,None,10,3.0,2023-08-24 00:25:04
86,GET,None,10,3.0,2023-08-24 00:25:04
87,GET,None,10,4.0,2023-08-24 00:25:04
88,GET,None,10,3.0,2023-08-24 00:25:05
89,GET,None,10,4.0,2023-08-24 00:25:05
90,GET,None,10,4.0,2023-08-24 00:25:05
91,GET,None,10,3.0,2023-08-24 00:25:05
92,GET,None,10,3.0,2023-08-24 00:25:05
93,GET,None,10,4.0,2023-08-24 00:25:05
94,GET,None,10,3.0,2023-08-24 00:25:05
95,GET,None,10,3.0,2023-08-24 00:25:05
96,GET,None,10,3.0,2023-08-24 00:25:06
97,GET,None,10,3.0,2023-08-24 00:25:06
98,GET,None,10,3.0,2023-08-24 00:25:06
99,GET,None,10,3.0,2023-08-24 00:25:06
100,GET,None,10,3.0,2023-08-24 00:25:06
101,GET,None,10,3.0,2023-08-24 00:25:06
102,GET,None,10,3.0,2023-08-24 00:25:06
103,GET,None,10,3.0,2023-08-24 00:25:06
104,GET,None,10,3.0,2023-08-24 00:25:06
105,GET,None,10,3.0,2023-08-24 00:25:06
106,GET,None,10,3.0,2023-08-24 00:25:06
107,GET,None,10,3.0,2023-08-24 00:25:06
108,GET,None,10,4.0,2023-08-24 00:25:06
109,GET,None,10,3.0,2023-08-24 00:25:06
110,GET,None,10,3.0,2023-08-24 00:25:06
111,GET,None,10,5.0,2023-08-24 00:25:06
112,GET,None,10,3.0,2023-08-24 00:25:06
113,GET,None,10,3.0,2023-08-24 00:25:06
114,GET,None,10,3.0,2023-08-24 00:25:06
115,GET,None,10,3.0,2023-08-24 00:25:06
116,GET,None,10,4.0,2023-08-24 00:25:06
117,GET,None,10,3.0,2023-08-24 00:25:07
118,GET,None,10,3.0,2023-08-24 00:25:07
119,GET,None,10,3.0,2023-08-24 00:25:07
120,GET,None,10,3.0,2023-08-24 00:25:07
121,GET,None,10,4.0,2023-08-24 00:25:07
122,GET,None,10,3.0,2023-08-24 00:25:07
123,GET,None,10,3.0,2023-08-24 00:25:08
124,GET,None,10,5.0,2023-08-24 00:25:08
125,GET,None,10,4.0,2023-08-24 00:25:09
126,GET,None,10,3.0,2023-08-24 00:25:09
127,GET,None,10,5.0,2023-08-24 00:25:10
128,GET,None,10,3.0,2023-08-24 00:25:10
129,GET,None,10,3.0,2023-08-24 00:25:10
130,GET,None,10,3.0,2023-08-24 00:25:11
131,GET,None,10,4.0,2023-08-24 00:25:11
132,GET,None,10,4.0,2023-08-24 00:25:11
133,GET,None,10,3.0,2023-08-24 00:25:13
134,GET,None,10,3.0,2023-08-24 00:25:14
135,GET,None,10,3.0,2023-08-24 00:25:22
136,GET,None,10,3.0,2023-08-24 00:25:23
137,GET,None,10,3.0,2023-08-24 00:25:23
138,GET,None,10,3.0,2023-08-24 00:25:23
139,GET,None,10,3.0,2023-08-24 00:25:23
140,GET,None,10,4.0,2023-08-24 00:25:25
141,GET,None,10,3.0,2023-08-24 00:25:25
142,GET,None,10,3.0,2023-08-24 00:25:28
143,GET,None,10,4.0,2023-08-24 00:25:28
144,GET,None,10,3.0,2023-08-24 00:25:28
145,GET,None,10,3.0,2023-08-24 00:25:28
146,GET,None,10,3.0,2023-08-24 00:25:28
147,GET,None,10,4.0,2023-08-24 00:25:28
148,GET,None,10,3.0,2023-08-24 00:25:28
149,GET,None,10,3.0,2023-08-24 00:25:34
150,GET,None,10,5.0,2023-08-24 00:25:35
151,GET,None,10,3.0,2023-08-24 00:25:35
152,GET,None,10,4.0,2023-08-24 00:25:35
153,GET,None,10,4.0,2023-08-24 00:25:35
154,GET,None,10,3.0,2023-08-24 00:25:35
155,GET,None,10,4.0,2023-08-24 00:25:36
156,GET,None,10,4.0,2023-08-24 00:25:46
157,GET,None,10,3.0,2023-08-24 00:25:46
158,GET,None,10,3.0,2023-08-24 00:25:46
159,GET,None,10,3.0,2023-08-24 00:25:46
160,GET,None,10,3.0,2023-08-24 00:25:47
161,GET,None,10,3.0,2023-08-24 00:25:47
162,GET,None,10,3.0,2023-08-24 00:25:47
163,GET,None,10,3.0,2023-08-24 00:25:52
164,GET,None,10,3.0,2023-08-24 00:25:52
165,GET,None,10,4.0,2023-08-24 00:25:53
166,GET,None,10,3.0,2023-08-24 00:25:53
167,GET,None,10,5.0,2023-08-24 00:25:53
168,GET,None,10,5.0,2023-08-24 00:25:53
169,GET,None,10,3.0,2023-08-24 00:25:54
170,GET,None,10,3.0,2023-08-24 00:25:59
171,GET,None,10,4.0,2023-08-24 00:25:59
172,GET,None,10,3.0,2023-08-24 00:25:59
173,GET,None,10,3.0,2023-08-24 00:26:00
174,GET,None,10,5.0,2023-08-24 00:26:00
175,GET,None,10,3.0,2023-08-24 00:26:00
176,GET,None,10,3.0,2023-08-24 00:26:00
